season,source,scoring,teams,budget_per_team,overall_rank,position,position_rank,player_name,nfl_team,salary_cap_value,bye_week,internal_player_id,fantasypros_id,identity_status,match_method,match_confidence,source_pdf,source_sha256
2020,espn,non_ppr,10,200,1,RB,1,Christian McCaffrey,CAR,63,13,nfl:gsis:00-0033280,16393,stable,exact_name_position,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2020_non_ppr.pdf,37b8d5e4c29dec132e0e97e3b9a8fdbf9f7a123421d62d50aa280c1439090bc9
2020,espn,non_ppr,10,200,2,RB,2,Saquon Barkley,NYG,60,11,nfl:gsis:00-0034844,17240,stable,exact_name_position,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2020_non_ppr.pdf,37b8d5e4c29dec132e0e97e3b9a8fdbf9f7a123421d62d50aa280c1439090bc9
2020,espn,non_ppr,10,200,3,RB,3,Ezekiel Elliott,DAL,60,10,nfl:gsis:00-0033045,15498,stable,exact_name_position,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2020_non_ppr.pdf,37b8d5e4c29dec132e0e97e3b9a8fdbf9f7a123421d62d50aa280c1439090bc9
2020,espn,non_ppr,10,200,4,RB,4,Dalvin Cook,MIN,59,7,nfl:gsis:00-0033893,16374,stable,exact_name_position,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2020_non_ppr.pdf,37b8d5e4c29dec132e0e97e3b9a8fdbf9f7a123421d62d50aa280c1439090bc9
2020,espn,non_ppr,10,200,5,RB,5,Alvin Kamara,NO,56,6,nfl:gsis:00-0033906,16421,stable,exact_name_position,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2020_non_ppr.pdf,37b8d5e4c29dec132e0e97e3b9a8fdbf9f7a123421d62d50aa280c1439090bc9
2020,espn,non_ppr,10,200,6,WR,1,Michael Thomas,NO,51,6,nfl:gsis:00-0032765,15528,stable,exact_name_position,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2020_non_ppr.pdf,37b8d5e4c29dec132e0e97e3b9a8fdbf9f7a123421d62d50aa280c1439090bc9
2020,espn,non_ppr,10,200,7,RB,6,Derrick Henry,TEN,50,7,nfl:gsis:00-0032764,15514,stable,exact_name_position,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2020_non_ppr.pdf,37b8d5e4c29dec132e0e97e3b9a8fdbf9f7a123421d62d50aa280c1439090bc9
2020,espn,non_ppr,10,200,8,RB,7,Clyde Edwards-Helaire,KC,49,10,nfl:gsis:00-0036360,19325,stable,exact_name_position,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2020_non_ppr.pdf,37b8d5e4c29dec132e0e97e3b9a8fdbf9f7a123421d62d50aa280c1439090bc9
2020,espn,non_ppr,10,200,9,RB,8,Miles Sanders,PHI,48,9,nfl:gsis:00-0035243,18283,stable,exact_name_position,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2020_non_ppr.pdf,37b8d5e4c29dec132e0e97e3b9a8fdbf9f7a123421d62d50aa280c1439090bc9
2020,espn,non_ppr,10,200,10,RB,9,Josh Jacobs,LV,46,6,nfl:gsis:00-0035700,18269,stable,exact_name_position,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2020_non_ppr.pdf,37b8d5e4c29dec132e0e97e3b9a8fdbf9f7a123421d62d50aa280c1439090bc9
2020,espn,non_ppr,10,200,11,RB,10,Nick Chubb,CLE,45,9,nfl:gsis:00-0034791,17246,stable,exact_name_position,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2020_non_ppr.pdf,37b8d5e4c29dec132e0e97e3b9a8fdbf9f7a123421d62d50aa280c1439090bc9
2020,espn,non_ppr,10,200,12,RB,11,Joe Mixon,CIN,45,9,nfl:gsis:00-0033897,16420,stable,exact_name_position,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2020_non_ppr.pdf,37b8d5e4c29dec132e0e97e3b9a8fdbf9f7a123421d62d50aa280c1439090bc9
2020,espn,non_ppr,10,200,13,RB,12,Kenyan Drake,ARI,44,8,nfl:gsis:00-0033118,15637,stable,exact_name_position,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2020_non_ppr.pdf,37b8d5e4c29dec132e0e97e3b9a8fdbf9f7a123421d62d50aa280c1439090bc9
2020,espn,non_ppr,10,200,14,RB,13,Aaron Jones,GB,43,5,nfl:gsis:00-0033293,16673,stable,exact_name_position,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2020_non_ppr.pdf,37b8d5e4c29dec132e0e97e3b9a8fdbf9f7a123421d62d50aa280c1439090bc9
2020,espn,non_ppr,10,200,15,RB,14,Austin Ekeler,LAC,43,10,nfl:gsis:00-0033699,16483,stable,exact_name_position,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2020_non_ppr.pdf,37b8d5e4c29dec132e0e97e3b9a8fdbf9f7a123421d62d50aa280c1439090bc9
2020,espn,non_ppr,10,200,16,WR,2,Davante Adams,GB,40,5,nfl:gsis:00-0031381,12123,stable,exact_name_position,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2020_non_ppr.pdf,37b8d5e4c29dec132e0e97e3b9a8fdbf9f7a123421d62d50aa280c1439090bc9
2020,espn,non_ppr,10,200,17,WR,3,Tyreek Hill,KC,37,10,nfl:gsis:00-0033040,15802,stable,exact_name_position,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2020_non_ppr.pdf,37b8d5e4c29dec132e0e97e3b9a8fdbf9f7a123421d62d50aa280c1439090bc9
2020,espn,non_ppr,10,200,18,WR,4,Julio Jones,ATL,36,10,nfl:gsis:00-0027944,9867,stable,exact_name_position,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2020_non_ppr.pdf,37b8d5e4c29dec132e0e97e3b9a8fdbf9f7a123421d62d50aa280c1439090bc9
2020,espn,non_ppr,10,200,19,WR,5,DeAndre Hopkins,ARI,36,8,nfl:gsis:00-0030564,11606,stable,exact_name_position,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2020_non_ppr.pdf,37b8d5e4c29dec132e0e97e3b9a8fdbf9f7a123421d62d50aa280c1439090bc9
2020,espn,non_ppr,10,200,20,TE,1,Travis Kelce,KC,35,10,nfl:gsis:00-0030506,11594,stable,exact_name_position,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2020_non_ppr.pdf,37b8d5e4c29dec132e0e97e3b9a8fdbf9f7a123421d62d50aa280c1439090bc9
2020,espn,non_ppr,10,200,21,WR,6,Chris Godwin,TB,35,13,nfl:gsis:00-0033921,16406,stable,exact_name_position,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2020_non_ppr.pdf,37b8d5e4c29dec132e0e97e3b9a8fdbf9f7a123421d62d50aa280c1439090bc9
2020,espn,non_ppr,10,200,22,WR,7,Mike Evans,TB,33,13,nfl:gsis:00-0031408,12119,stable,exact_name_position,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2020_non_ppr.pdf,37b8d5e4c29dec132e0e97e3b9a8fdbf9f7a123421d62d50aa280c1439090bc9
2020,espn,non_ppr,10,200,23,TE,2,George Kittle,SF,32,11,nfl:gsis:00-0033288,16499,stable,exact_name_position,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2020_non_ppr.pdf,37b8d5e4c29dec132e0e97e3b9a8fdbf9f7a123421d62d50aa280c1439090bc9
2020,espn,non_ppr,10,200,24,WR,8,Kenny Golladay,DET,32,5,nfl:gsis:00-0033932,16488,stable,exact_name_position,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2020_non_ppr.pdf,37b8d5e4c29dec132e0e97e3b9a8fdbf9f7a123421d62d50aa280c1439090bc9
2020,espn,non_ppr,10,200,25,WR,9,DJ Moore,CAR,31,13,nfl:gsis:00-0034827,17265,stable,exact_name_position,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2020_non_ppr.pdf,37b8d5e4c29dec132e0e97e3b9a8fdbf9f7a123421d62d50aa280c1439090bc9
2020,espn,non_ppr,10,200,26,WR,10,Adam Thielen,MIN,30,7,nfl:gsis:00-0030035,13429,stable,exact_name_position,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2020_non_ppr.pdf,37b8d5e4c29dec132e0e97e3b9a8fdbf9f7a123421d62d50aa280c1439090bc9
2020,espn,non_ppr,10,200,27,WR,11,Amari Cooper,DAL,30,10,nfl:gsis:00-0031544,13894,stable,exact_name_position,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2020_non_ppr.pdf,37b8d5e4c29dec132e0e97e3b9a8fdbf9f7a123421d62d50aa280c1439090bc9
2020,espn,non_ppr,10,200,28,WR,12,Allen Robinson II,CHI,29,11,nfl:gsis:00-0031428,12126,stable,exact_name_position,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2020_non_ppr.pdf,37b8d5e4c29dec132e0e97e3b9a8fdbf9f7a123421d62d50aa280c1439090bc9
2020,espn,non_ppr,10,200,29,WR,13,Odell Beckham Jr.,CLE,28,9,nfl:gsis:00-0031235,12127,stable,exact_name_position,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2020_non_ppr.pdf,37b8d5e4c29dec132e0e97e3b9a8fdbf9f7a123421d62d50aa280c1439090bc9
2020,espn,non_ppr,10,200,30,WR,14,JuJu Smith-Schuster,PIT,26,8,nfl:gsis:00-0033857,16427,stable,exact_name_position,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2020_non_ppr.pdf,37b8d5e4c29dec132e0e97e3b9a8fdbf9f7a123421d62d50aa280c1439090bc9
2020,espn,non_ppr,10,200,31,WR,15,Courtland Sutton,DEN,26,8,nfl:gsis:00-0034348,17253,stable,exact_name_position,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2020_non_ppr.pdf,37b8d5e4c29dec132e0e97e3b9a8fdbf9f7a123421d62d50aa280c1439090bc9
2020,espn,non_ppr,10,200,32,WR,16,A.J. Brown,TEN,25,7,nfl:gsis:00-0035676,18218,stable,exact_name_position,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2020_non_ppr.pdf,37b8d5e4c29dec132e0e97e3b9a8fdbf9f7a123421d62d50aa280c1439090bc9
2020,espn,non_ppr,10,200,33,WR,17,Calvin Ridley,ATL,24,10,nfl:gsis:00-0034837,17258,stable,exact_name_position,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2020_non_ppr.pdf,37b8d5e4c29dec132e0e97e3b9a8fdbf9f7a123421d62d50aa280c1439090bc9
2020,espn,non_ppr,10,200,34,QB,1,Lamar Jackson,BAL,23,8,nfl:gsis:00-0034796,17233,stable,exact_name_position,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2020_non_ppr.pdf,37b8d5e4c29dec132e0e97e3b9a8fdbf9f7a123421d62d50aa280c1439090bc9
2020,espn,non_ppr,10,200,35,QB,2,Patrick Mahomes,KC,22,10,nfl:gsis:00-0033873,16413,stable,exact_name_position,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2020_non_ppr.pdf,37b8d5e4c29dec132e0e97e3b9a8fdbf9f7a123421d62d50aa280c1439090bc9
2020,espn,non_ppr,10,200,36,WR,18,Tyler Lockett,SEA,22,6,nfl:gsis:00-0032211,13971,stable,exact_name_position,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2020_non_ppr.pdf,37b8d5e4c29dec132e0e97e3b9a8fdbf9f7a123421d62d50aa280c1439090bc9
2020,espn,non_ppr,10,200,37,WR,19,Robert Woods,LAR,22,9,nfl:gsis:00-0030431,11610,stable,exact_name_position,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2020_non_ppr.pdf,37b8d5e4c29dec132e0e97e3b9a8fdbf9f7a123421d62d50aa280c1439090bc9
2020,espn,non_ppr,10,200,38,WR,20,Cooper Kupp,LAR,21,9,nfl:gsis:00-0033908,16433,stable,exact_name_position,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2020_non_ppr.pdf,37b8d5e4c29dec132e0e97e3b9a8fdbf9f7a123421d62d50aa280c1439090bc9
2020,espn,non_ppr,10,200,39,RB,15,Chris Carson,SEA,21,6,nfl:gsis:00-0033594,16754,stable,exact_name_position,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2020_non_ppr.pdf,37b8d5e4c29dec132e0e97e3b9a8fdbf9f7a123421d62d50aa280c1439090bc9
2020,espn,non_ppr,10,200,40,RB,16,David Johnson,HOU,20,8,nfl:gsis:00-0032187,13948,stable,exact_name_position,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2020_non_ppr.pdf,37b8d5e4c29dec132e0e97e3b9a8fdbf9f7a123421d62d50aa280c1439090bc9
2020,espn,non_ppr,10,200,41,TE,3,Mark Andrews,BAL,19,8,nfl:gsis:00-0034753,17269,stable,exact_name_position,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2020_non_ppr.pdf,37b8d5e4c29dec132e0e97e3b9a8fdbf9f7a123421d62d50aa280c1439090bc9
2020,espn,non_ppr,10,200,42,TE,4,Zach Ertz,PHI,19,9,nfl:gsis:00-0030061,11689,stable,exact_name_position,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2020_non_ppr.pdf,37b8d5e4c29dec132e0e97e3b9a8fdbf9f7a123421d62d50aa280c1439090bc9
2020,espn,non_ppr,10,200,43,RB,17,Todd Gurley II,ATL,18,10,nfl:gsis:00-0032241,13912,stable,exact_name_position,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2020_non_ppr.pdf,37b8d5e4c29dec132e0e97e3b9a8fdbf9f7a123421d62d50aa280c1439090bc9
2020,espn,non_ppr,10,200,44,RB,18,James Conner,PIT,17,8,nfl:gsis:00-0033553,16447,stable,exact_name_position,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2020_non_ppr.pdf,37b8d5e4c29dec132e0e97e3b9a8fdbf9f7a123421d62d50aa280c1439090bc9
2020,espn,non_ppr,10,200,45,RB,19,Jonathan Taylor,IND,17,7,nfl:gsis:00-0036223,19217,stable,exact_name_position,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2020_non_ppr.pdf,37b8d5e4c29dec132e0e97e3b9a8fdbf9f7a123421d62d50aa280c1439090bc9
2020,espn,non_ppr,10,200,46,RB,20,Melvin Gordon,DEN,15,8,nfl:gsis:00-0032144,13903,stable,exact_name_position,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2020_non_ppr.pdf,37b8d5e4c29dec132e0e97e3b9a8fdbf9f7a123421d62d50aa280c1439090bc9
2020,espn,non_ppr,10,200,47,RB,21,Cam Akers,LAR,15,9,nfl:gsis:00-0036414,19268,stable,exact_name_position,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2020_non_ppr.pdf,37b8d5e4c29dec132e0e97e3b9a8fdbf9f7a123421d62d50aa280c1439090bc9
2020,espn,non_ppr,10,200,48,RB,22,Le'Veon Bell,NYJ,14,11,nfl:gsis:00-0030496,11645,stable,exact_name_position,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2020_non_ppr.pdf,37b8d5e4c29dec132e0e97e3b9a8fdbf9f7a123421d62d50aa280c1439090bc9
2020,espn,non_ppr,10,200,49,RB,23,Raheem Mostert,SF,13,11,nfl:gsis:00-0031687,14338,stable,exact_name_position,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2020_non_ppr.pdf,37b8d5e4c29dec132e0e97e3b9a8fdbf9f7a123421d62d50aa280c1439090bc9
2020,espn,non_ppr,10,200,50,WR,21,Terry McLaurin,WAS,13,8,nfl:gsis:00-0035659,18466,stable,exact_name_position,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2020_non_ppr.pdf,37b8d5e4c29dec132e0e97e3b9a8fdbf9f7a123421d62d50aa280c1439090bc9
2020,espn,non_ppr,10,200,51,WR,22,T.Y. Hilton,IND,12,7,nfl:gsis:00-0029608,11206,stable,exact_name_position,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2020_non_ppr.pdf,37b8d5e4c29dec132e0e97e3b9a8fdbf9f7a123421d62d50aa280c1439090bc9
2020,espn,non_ppr,10,200,52,WR,23,Keenan Allen,LAC,11,10,nfl:gsis:00-0030279,11616,stable,exact_name_position,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2020_non_ppr.pdf,37b8d5e4c29dec132e0e97e3b9a8fdbf9f7a123421d62d50aa280c1439090bc9
2020,espn,non_ppr,10,200,53,WR,24,DK Metcalf,SEA,11,6,nfl:gsis:00-0035640,18219,stable,exact_name_position,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2020_non_ppr.pdf,37b8d5e4c29dec132e0e97e3b9a8fdbf9f7a123421d62d50aa280c1439090bc9
2020,espn,non_ppr,10,200,54,WR,25,Jarvis Landry,CLE,10,9,nfl:gsis:00-0031382,12128,stable,exact_name_position,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2020_non_ppr.pdf,37b8d5e4c29dec132e0e97e3b9a8fdbf9f7a123421d62d50aa280c1439090bc9
2020,espn,non_ppr,10,200,55,WR,26,DJ Chark Jr.,JAX,10,7,nfl:gsis:00-0034777,17292,stable,exact_name_position,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2020_non_ppr.pdf,37b8d5e4c29dec132e0e97e3b9a8fdbf9f7a123421d62d50aa280c1439090bc9
2020,espn,non_ppr,10,200,56,RB,24,David Montgomery,CHI,10,11,nfl:gsis:00-0035685,18239,stable,exact_name_position,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2020_non_ppr.pdf,37b8d5e4c29dec132e0e97e3b9a8fdbf9f7a123421d62d50aa280c1439090bc9
2020,espn,non_ppr,10,200,57,RB,25,Devin Singletary,BUF,10,11,nfl:gsis:00-0035250,18280,stable,exact_name_position,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2020_non_ppr.pdf,37b8d5e4c29dec132e0e97e3b9a8fdbf9f7a123421d62d50aa280c1439090bc9
2020,espn,non_ppr,10,200,58,RB,26,Antonio Gibson,WAS,9,8,nfl:gsis:00-0036328,19624,stable,exact_name_position,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2020_non_ppr.pdf,37b8d5e4c29dec132e0e97e3b9a8fdbf9f7a123421d62d50aa280c1439090bc9
2020,espn,non_ppr,10,200,59,RB,27,Mark Ingram II,BAL,9,8,nfl:gsis:00-0027966,9872,stable,exact_name_position,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2020_non_ppr.pdf,37b8d5e4c29dec132e0e97e3b9a8fdbf9f7a123421d62d50aa280c1439090bc9
2020,espn,non_ppr,10,200,60,RB,28,Kareem Hunt,CLE,9,9,nfl:gsis:00-0033923,16425,stable,exact_name_position,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2020_non_ppr.pdf,37b8d5e4c29dec132e0e97e3b9a8fdbf9f7a123421d62d50aa280c1439090bc9
2020,espn,non_ppr,10,200,61,WR,27,DeVante Parker,MIA,8,11,nfl:gsis:00-0031547,13897,stable,exact_name_position,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2020_non_ppr.pdf,37b8d5e4c29dec132e0e97e3b9a8fdbf9f7a123421d62d50aa280c1439090bc9
2020,espn,non_ppr,10,200,62,WR,28,Michael Gallup,DAL,8,10,nfl:gsis:00-0034764,17259,stable,exact_name_position,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2020_non_ppr.pdf,37b8d5e4c29dec132e0e97e3b9a8fdbf9f7a123421d62d50aa280c1439090bc9
2020,espn,non_ppr,10,200,63,WR,29,A.J. Green,CIN,8,9,nfl:gsis:00-0027942,9857,stable,exact_name_position,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2020_non_ppr.pdf,37b8d5e4c29dec132e0e97e3b9a8fdbf9f7a123421d62d50aa280c1439090bc9
2020,espn,non_ppr,10,200,64,WR,30,Stefon Diggs,BUF,7,11,nfl:gsis:00-0031588,13981,stable,exact_name_position,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2020_non_ppr.pdf,37b8d5e4c29dec132e0e97e3b9a8fdbf9f7a123421d62d50aa280c1439090bc9
2020,espn,non_ppr,10,200,65,WR,31,Tyler Boyd,CIN,7,9,nfl:gsis:00-0033009,15547,stable,exact_name_position,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2020_non_ppr.pdf,37b8d5e4c29dec132e0e97e3b9a8fdbf9f7a123421d62d50aa280c1439090bc9
2020,espn,non_ppr,10,200,66,WR,32,Will Fuller V,HOU,7,8,provisional:fantasypros:15629,15629,provisional,exact_name_position,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2020_non_ppr.pdf,37b8d5e4c29dec132e0e97e3b9a8fdbf9f7a123421d62d50aa280c1439090bc9
2020,espn,non_ppr,10,200,67,WR,33,Marquise Brown,BAL,7,8,nfl:gsis:00-0035662,18226,stable,exact_name_position,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2020_non_ppr.pdf,37b8d5e4c29dec132e0e97e3b9a8fdbf9f7a123421d62d50aa280c1439090bc9
2020,espn,non_ppr,10,200,68,WR,34,Deebo Samuel,SF,6,11,nfl:gsis:00-0035719,18244,stable,exact_name_position,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2020_non_ppr.pdf,37b8d5e4c29dec132e0e97e3b9a8fdbf9f7a123421d62d50aa280c1439090bc9
2020,espn,non_ppr,10,200,69,TE,5,Darren Waller,LV,6,6,nfl:gsis:00-0031610,14104,stable,exact_name_position,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2020_non_ppr.pdf,37b8d5e4c29dec132e0e97e3b9a8fdbf9f7a123421d62d50aa280c1439090bc9
2020,espn,non_ppr,10,200,70,RB,29,Ronald Jones II,TB,6,13,nfl:gsis:00-0034816,17243,stable,exact_name_position,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2020_non_ppr.pdf,37b8d5e4c29dec132e0e97e3b9a8fdbf9f7a123421d62d50aa280c1439090bc9
2020,espn,non_ppr,10,200,71,RB,30,Leonard Fournette,TB,6,13,nfl:gsis:00-0033856,16378,stable,exact_name_position,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2020_non_ppr.pdf,37b8d5e4c29dec132e0e97e3b9a8fdbf9f7a123421d62d50aa280c1439090bc9
2020,espn,non_ppr,10,200,72,RB,31,Kerryon Johnson,DET,6,5,nfl:gsis:00-0034349,17247,stable,exact_name_position,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2020_non_ppr.pdf,37b8d5e4c29dec132e0e97e3b9a8fdbf9f7a123421d62d50aa280c1439090bc9
2020,espn,non_ppr,10,200,73,QB,3,Deshaun Watson,HOU,6,8,nfl:gsis:00-0033537,16398,stable,exact_name_position,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2020_non_ppr.pdf,37b8d5e4c29dec132e0e97e3b9a8fdbf9f7a123421d62d50aa280c1439090bc9
2020,espn,non_ppr,10,200,74,QB,4,Kyler Murray,ARI,5,8,nfl:gsis:00-0035228,18600,stable,exact_name_position,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2020_non_ppr.pdf,37b8d5e4c29dec132e0e97e3b9a8fdbf9f7a123421d62d50aa280c1439090bc9
2020,espn,non_ppr,10,200,75,QB,5,Dak Prescott,DAL,5,10,nfl:gsis:00-0033077,15600,stable,exact_name_position,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2020_non_ppr.pdf,37b8d5e4c29dec132e0e97e3b9a8fdbf9f7a123421d62d50aa280c1439090bc9
2020,espn,non_ppr,10,200,76,QB,6,Russell Wilson,SEA,5,6,nfl:gsis:00-0029263,11180,stable,exact_name_position,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2020_non_ppr.pdf,37b8d5e4c29dec132e0e97e3b9a8fdbf9f7a123421d62d50aa280c1439090bc9
2020,espn,non_ppr,10,200,77,WR,35,Marvin Jones Jr.,DET,5,5,nfl:gsis:00-0029293,11215,stable,exact_name_position,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2020_non_ppr.pdf,37b8d5e4c29dec132e0e97e3b9a8fdbf9f7a123421d62d50aa280c1439090bc9
2020,espn,non_ppr,10,200,78,WR,36,Julian Edelman,NE,4,6,nfl:gsis:00-0027150,9332,stable,exact_name_position,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2020_non_ppr.pdf,37b8d5e4c29dec132e0e97e3b9a8fdbf9f7a123421d62d50aa280c1439090bc9
2020,espn,non_ppr,10,200,79,WR,37,Sterling Shepard,NYG,4,11,nfl:gsis:00-0032385,15569,stable,exact_name_position,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2020_non_ppr.pdf,37b8d5e4c29dec132e0e97e3b9a8fdbf9f7a123421d62d50aa280c1439090bc9
2020,espn,non_ppr,10,200,80,WR,38,Brandin Cooks,HOU,4,8,nfl:gsis:00-0031236,12122,stable,exact_name_position,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2020_non_ppr.pdf,37b8d5e4c29dec132e0e97e3b9a8fdbf9f7a123421d62d50aa280c1439090bc9
2020,espn,non_ppr,10,200,81,WR,39,Diontae Johnson,PIT,4,8,nfl:gsis:00-0035216,18615,stable,exact_name_position,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2020_non_ppr.pdf,37b8d5e4c29dec132e0e97e3b9a8fdbf9f7a123421d62d50aa280c1439090bc9
2020,espn,non_ppr,10,200,82,TE,6,Evan Engram,NYG,4,11,nfl:gsis:00-0033881,16411,stable,exact_name_position,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2020_non_ppr.pdf,37b8d5e4c29dec132e0e97e3b9a8fdbf9f7a123421d62d50aa280c1439090bc9
2020,espn,non_ppr,10,200,83,TE,7,Tyler Higbee,LAR,4,9,nfl:gsis:00-0033110,15623,stable,exact_name_position,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2020_non_ppr.pdf,37b8d5e4c29dec132e0e97e3b9a8fdbf9f7a123421d62d50aa280c1439090bc9
2020,espn,non_ppr,10,200,84,WR,40,Christian Kirk,ARI,4,8,nfl:gsis:00-0034775,17268,stable,exact_name_position,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2020_non_ppr.pdf,37b8d5e4c29dec132e0e97e3b9a8fdbf9f7a123421d62d50aa280c1439090bc9
2020,espn,non_ppr,10,200,85,RB,32,D'Andre Swift,DET,4,5,nfl:gsis:00-0036275,19210,stable,exact_name_position,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2020_non_ppr.pdf,37b8d5e4c29dec132e0e97e3b9a8fdbf9f7a123421d62d50aa280c1439090bc9
2020,espn,non_ppr,10,200,86,RB,33,Phillip Lindsay,DEN,4,8,nfl:gsis:00-0034109,17498,stable,exact_name_position,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2020_non_ppr.pdf,37b8d5e4c29dec132e0e97e3b9a8fdbf9f7a123421d62d50aa280c1439090bc9
2020,espn,non_ppr,10,200,87,RB,34,Jordan Howard,MIA,3,11,nfl:gsis:00-0032780,15585,stable,exact_name_position,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2020_non_ppr.pdf,37b8d5e4c29dec132e0e97e3b9a8fdbf9f7a123421d62d50aa280c1439090bc9
2020,espn,non_ppr,10,200,88,RB,35,Tarik Cohen,CHI,3,11,nfl:gsis:00-0033556,16450,stable,exact_name_position,0.95,data/raw/espn_cheat_sheets/espn_salary_cap_values_2020_non_ppr.pdf,37b8d5e4c29dec132e0e97e3b9a8fdbf9f7a123421d62d50aa280c1439090bc9
